Observer,Sample_spp,code,SiteLong,SiteShort,SiteCode,Sample_ID,Sampling_date,day,mo,yr,DOY,Season,SeasonCode,Yryly_Temp_old,Species,SppCode,Body_Length,Head_Width,density_per_m2,Body_Width,Height,Length of 1st Antennae,Adult?,has citellum?,b,a,log10(a),unit,equation,dry_mass_mg,Yryly_Temp
David,O3_25_4_2013_AF,O3_2013_4_25,KiO3/O3/Rothenbergen,O3,3,grob,25/04/2013,25,4,2013,115,early,1,10.88388592,Ancylus fluviatilis,AF,4.85,NA,4.8,3.25,2.62,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.69516048,9.975
David,O3_25_4_2013_AF,O3_2013_4_25,KiO3/O3/Rothenbergen,O3,3,grob,25/04/2013,25,4,2013,115,early,1,10.88388592,Ancylus fluviatilis,AF,5.48,NA,4.8,4.22,2.33,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.407160441,9.975
David,O3_25_4_2013_AF,O3_2013_4_25,KiO3/O3/Rothenbergen,O3,3,grob,25/04/2013,25,4,2013,115,early,1,10.88388592,Ancylus fluviatilis,AF,5.34,NA,4.8,3.52,2.27,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.862313512,9.975
David,O3_21_7_2011_AF,O3_2011_7_21,KiO3/O3/Rothenbergen,O3,3,grob,21/07/2011,21,7,2011,202,late,2,NA,Ancylus fluviatilis,AF,4.55,NA,28.8,3.49,1.95,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.842613965,10.01666667
David,O3_21_7_2011_AF,O3_2011_7_21,KiO3/O3/Rothenbergen,O3,3,grob,21/07/2011,21,7,2011,202,late,2,NA,Ancylus fluviatilis,AF,4.91,NA,28.8,3.95,1.91,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.177096743,10.01666667
David,O3_21_7_2011_AF,O3_2011_7_21,KiO3/O3/Rothenbergen,O3,3,grob,21/07/2011,21,7,2011,202,late,2,NA,Ancylus fluviatilis,AF,3.72,NA,28.8,2.97,1.59,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.545057617,10.01666667
David,O3_21_7_2011_AF,O3_2011_7_21,KiO3/O3/Rothenbergen,O3,3,grob,21/07/2011,21,7,2011,202,late,2,NA,Ancylus fluviatilis,AF,5.16,NA,28.8,3.56,2.22,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.889027089,10.01666667
David,O3_21_7_2011_AF,O3_2011_7_21,KiO3/O3/Rothenbergen,O3,3,grob,21/07/2011,21,7,2011,202,late,2,NA,Ancylus fluviatilis,AF,4.27,NA,28.8,3.26,1.73,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.700950775,10.01666667
David,O3_21_7_2011_AF,O3_2011_7_21,KiO3/O3/Rothenbergen,O3,3,grob,21/07/2011,21,7,2011,202,late,2,NA,Ancylus fluviatilis,AF,3.36,NA,28.8,2.54,1.47,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.357314825,10.01666667
David,O3_21_7_2011_AF,O3_2011_7_21,KiO3/O3/Rothenbergen,O3,3,grob,21/07/2011,21,7,2011,202,late,2,NA,Ancylus fluviatilis,AF,4.09,NA,28.8,3.16,1.72,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.644399394,10.01666667
David,O3_21_7_2011_AF,O3_2011_7_21,KiO3/O3/Rothenbergen,O3,3,grob,21/07/2011,21,7,2011,202,late,2,NA,Ancylus fluviatilis,AF,3.63,NA,28.8,2.86,1.38,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.492252907,10.01666667
David,O3_21_7_2011_AF,O3_2011_7_21,KiO3/O3/Rothenbergen,O3,3,grob,21/07/2011,21,7,2011,202,late,2,NA,Ancylus fluviatilis,AF,3.39,NA,28.8,2.66,1.05,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.404744,10.01666667
David,O3_21_7_2011_AF,O3_2011_7_21,KiO3/O3/Rothenbergen,O3,3,grob,21/07/2011,21,7,2011,202,late,2,NA,Ancylus fluviatilis,AF,3.18,NA,28.8,2.59,0.85,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.376625189,10.01666667
David,O3_20_4_2011_AF,O3_2011_4_20,KiO3/O3/Rothenbergen,O3,3,grob,20/04/2011,20,4,2011,110,early,1,NA,Ancylus fluviatilis,AF,7.15,NA,4.8,5.29,3.31,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],2.5901822,10.075
David,O3_20_4_2011_AF,O3_2011_4_20,KiO3/O3/Rothenbergen,O3,3,grob,20/04/2011,20,4,2011,110,early,1,NA,Ancylus fluviatilis,AF,6.6,NA,4.8,4.61,2.87,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.786456718,10.075
David,O3_20_4_2011_AF,O3_2011_4_20,KiO3/O3/Rothenbergen,O3,3,grob,20/04/2011,20,4,2011,110,early,1,NA,Ancylus fluviatilis,AF,5.45,NA,4.8,4.33,2.74,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.508402766,10.075
David,O3_20_4_2011_AF,O3_2011_4_20,KiO3/O3/Rothenbergen,O3,3,grob,20/04/2011,20,4,2011,110,early,1,NA,Ancylus fluviatilis,AF,5.17,NA,4.8,4.01,2.5,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.225998125,10.075
David,O3_20_4_2011_AF,O3_2011_4_20,KiO3/O3/Rothenbergen,O3,3,grob,20/04/2011,20,4,2011,110,early,1,NA,Ancylus fluviatilis,AF,7.39,NA,4.8,4.64,3.29,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.818019543,10.075
David,O3_20_4_2011_AF,O3_2011_4_20,KiO3/O3/Rothenbergen,O3,3,grob,20/04/2011,20,4,2011,110,early,1,NA,Ancylus fluviatilis,AF,4.85,NA,4.8,3.49,2.22,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.842613965,10.075
David,O3_28_6_2010_AF,O3_2010_6_28,KiO3/O3/Rothenbergen,O3,3,grob,28/06/2010,28,6,2010,179,late,2,NA,Ancylus fluviatilis,AF,3.46,NA,5.4,2.75,1.35,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.442790478,10.125
David,O3_28_6_2010_AF,O3_2010_6_28,KiO3/O3/Rothenbergen,O3,3,grob,28/06/2010,28,6,2010,179,late,2,NA,Ancylus fluviatilis,AF,2.43,NA,5.4,2.05,0.91,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.200325126,10.125
David,O3_28_6_2010_AF,O3_2010_6_28,KiO3/O3/Rothenbergen,O3,3,grob,28/06/2010,28,6,2010,179,late,2,NA,Ancylus fluviatilis,AF,2.92,NA,5.4,2.43,1.2,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.317056703,10.125
David,O3_26_4_2010_AF,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Ancylus fluviatilis,AF,6.08,NA,45.6,4.41,2.75,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.584835503,10.26666667
David,O3_26_4_2010_AF,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Ancylus fluviatilis,AF,6.29,NA,45.6,4.69,2.58,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.871400216,10.26666667
David,O3_26_4_2010_AF,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Ancylus fluviatilis,AF,6.63,NA,45.6,5.04,3.14,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],2.272806425,10.26666667
David,O3_26_4_2010_AF,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Ancylus fluviatilis,AF,5.7,NA,45.6,4.39,2.57,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.565504083,10.26666667
David,O3_26_4_2010_AF,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Ancylus fluviatilis,AF,5.15,NA,45.6,3.81,2.15,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.067818484,10.26666667
David,O3_26_4_2010_AF,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Ancylus fluviatilis,AF,6.67,NA,45.6,5.02,3.12,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],2.248536989,10.26666667
David,O3_26_4_2010_AF,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Ancylus fluviatilis,AF,4.96,NA,45.6,3.84,2.26,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.090672356,10.26666667
David,O3_26_4_2010_AF,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Ancylus fluviatilis,AF,5.86,NA,45.6,4.51,2.5,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.683746334,10.26666667
David,O3_26_4_2010_AF,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Ancylus fluviatilis,AF,3.69,NA,45.6,2.8,1.39,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.464864824,10.26666667
David,O3_26_4_2010_AF,O3_2010_4_26,KiO3/O3/Rothenbergen,O3,3,grob,26/04/2010,26,4,2010,116,early,1,NA,Ancylus fluviatilis,AF,5.12,NA,45.6,3.51,2.23,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.855715137,10.26666667
David,O3_23_6_2009_AF,O3_2009_6_23,KiO3/O3/Rothenbergen,O3,3,grob,23/06/2009,23,6,2009,174,late,2,NA,Ancylus fluviatilis,AF,3.9,NA,19.2,3.26,1.47,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.700950775,10.08333333
David,O3_23_6_2009_AF,O3_2009_6_23,KiO3/O3/Rothenbergen,O3,3,grob,23/06/2009,23,6,2009,174,late,2,NA,Ancylus fluviatilis,AF,3.84,NA,19.2,3.01,1.43,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.565105505,10.08333333
David,O3_23_6_2009_AF,O3_2009_6_23,KiO3/O3/Rothenbergen,O3,3,grob,23/06/2009,23,6,2009,174,late,2,NA,Ancylus fluviatilis,AF,3.64,NA,19.2,3.1,1.47,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.611894534,10.08333333
David,O3_23_6_2009_AF,O3_2009_6_23,KiO3/O3/Rothenbergen,O3,3,grob,23/06/2009,23,6,2009,174,late,2,NA,Ancylus fluviatilis,AF,3.33,NA,19.2,2.53,1.27,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.353529295,10.08333333
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,grob,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,5.67,NA,19.04762,3.89,2.39,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.129441974,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,grob,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,4.82,NA,19.04762,3.85,1.94,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.098358132,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,grob,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,5.75,NA,19.04762,4.85,2.36,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],2.04881476,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,grob,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,5.36,NA,19.04762,3.8,2.25,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.060268138,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,grob,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,5.24,NA,19.04762,3.67,2.02,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.965157908,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,grob,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,5.51,NA,19.04762,4.22,2.28,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.407160441,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,grob,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,5.31,NA,19.04762,4.26,2.38,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.443463869,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,grob,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,5.26,NA,19.04762,4.07,2.14,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.276159345,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,grob,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,4.07,NA,19.04762,3.03,1.77,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.575300958,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,grob,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,4.23,NA,19.04762,2.87,1.79,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.496913872,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,21TP,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,4.71,NA,19.04762,3.25,2.26,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.69516048,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,21TP,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,5.46,NA,19.04762,4,2.48,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.217760763,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,21TP,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,4.27,NA,19.04762,3.17,2.32,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.649920159,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,21TP,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,5.02,NA,19.04762,3.68,2.37,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.972274981,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,21TP,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,4.3,NA,19.04762,3.44,1.75,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.810415605,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,21TP,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,4.29,NA,19.04762,3.52,2.57,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.862313512,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,21TP,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,3.44,NA,19.04762,2.35,1.34,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.289656466,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,21TP,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,4.86,NA,19.04762,3.51,2.05,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.855715137,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,21TP,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,4.76,NA,19.04762,3.52,1.92,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.862313512,10.41666667
David,O3_9_4_2009_AF,O3_2009_4_9,KiO3/O3/Rothenbergen,O3,3,21TP,9/4/2009,9,4,2009,99,early,1,NA,Ancylus fluviatilis,AF,5.38,NA,19.04762,4.29,2.63,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.471074573,10.41666667
David,O3_11_6_2008_AF,O3_2008_6_11,KiO3/O3/Rothenbergen,O3,3,grob,11/6/2008,11,6,2008,163,late,2,NA,Ancylus fluviatilis,AF,4.05,NA,4.571429,3.1,1.5,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.611894534,10.43333333
David,O3_28_4_2008_AF,O3_2008_4_28,KiO3/O3/Rothenbergen,O3,3,grob,28/04/2008,28,4,2008,119,early,1,NA,Ancylus fluviatilis,AF,5.59,NA,8.661654,3.88,2.05,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.121619779,10.35833333
David,O3_28_4_2008_AF,O3_2008_4_28,KiO3/O3/Rothenbergen,O3,3,grob,28/04/2008,28,4,2008,119,early,1,NA,Ancylus fluviatilis,AF,4.92,NA,8.661654,3.7,1.94,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.986608051,10.35833333
David,O3_28_4_2008_AF,O3_2008_4_28,KiO3/O3/Rothenbergen,O3,3,grob,28/04/2008,28,4,2008,119,early,1,NA,Ancylus fluviatilis,AF,7.53,NA,8.661654,5.75,3.64,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],3.244166838,10.35833333
David,O3_28_4_2008_AF,O3_2008_4_28,KiO3/O3/Rothenbergen,O3,3,grob,28/04/2008,28,4,2008,119,early,1,NA,Ancylus fluviatilis,AF,6.52,NA,8.661654,4.75,2.77,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.936746349,10.35833333
David,O3_28_4_2008_AF,O3_2008_4_28,KiO3/O3/Rothenbergen,O3,3,grob,28/04/2008,28,4,2008,119,early,1,NA,Ancylus fluviatilis,AF,3.43,NA,8.661654,2.76,1.43,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.447151325,10.35833333
David,O3_28_4_2008_AF,O3_2008_4_28,KiO3/O3/Rothenbergen,O3,3,grob,28/04/2008,28,4,2008,119,early,1,NA,Ancylus fluviatilis,AF,3.91,NA,8.661654,2.6,1.61,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.380564295,10.35833333
David,O3_12_4_2007_AF,O3_2007_4_12,KiO3/O3/Rothenbergen,O3,3,grob,12/4/2007,12,4,2007,102,early,1,NA,Ancylus fluviatilis,AF,8,NA,54.72,5.67,3.18,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],3.123735542,12.53333333
David,O3_12_4_2007_AF,O3_2007_4_12,KiO3/O3/Rothenbergen,O3,3,grob,12/4/2007,12,4,2007,102,early,1,NA,Ancylus fluviatilis,AF,6.69,NA,54.72,4.85,2.66,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],2.04881476,12.53333333
David,O3_12_4_2007_AF,O3_2007_4_12,KiO3/O3/Rothenbergen,O3,3,grob,12/4/2007,12,4,2007,102,early,1,NA,Ancylus fluviatilis,AF,4.28,NA,54.72,3.13,1.94,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.628014558,12.53333333
David,O3_12_4_2007_AF,O3_2007_4_12,KiO3/O3/Rothenbergen,O3,3,grob,12/4/2007,12,4,2007,102,early,1,NA,Ancylus fluviatilis,AF,5.37,NA,54.72,3.71,2.37,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.993824173,12.53333333
David,O3_12_4_2007_AF,O3_2007_4_12,KiO3/O3/Rothenbergen,O3,3,grob,12/4/2007,12,4,2007,102,early,1,NA,Ancylus fluviatilis,AF,5.19,NA,54.72,4.21,2.3,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.398175407,12.53333333
David,O3_12_4_2007_AF,O3_2007_4_12,KiO3/O3/Rothenbergen,O3,3,grob,12/4/2007,12,4,2007,102,early,1,NA,Ancylus fluviatilis,AF,6.22,NA,54.72,4.79,2.64,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.981097666,12.53333333
David,O3_12_4_2007_AF,O3_2007_4_12,KiO3/O3/Rothenbergen,O3,3,grob,12/4/2007,12,4,2007,102,early,1,NA,Ancylus fluviatilis,AF,5.55,NA,54.72,4.04,2.51,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.250920431,12.53333333
David,O3_12_4_2007_AF,O3_2007_4_12,KiO3/O3/Rothenbergen,O3,3,grob,12/4/2007,12,4,2007,102,early,1,NA,Ancylus fluviatilis,AF,4.19,NA,54.72,3.16,1.77,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.644399394,12.53333333
David,O3_12_4_2007_AF,O3_2007_4_12,KiO3/O3/Rothenbergen,O3,3,grob,12/4/2007,12,4,2007,102,early,1,NA,Ancylus fluviatilis,AF,5.71,NA,54.72,4.62,2.54,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.796938998,12.53333333
David,O3_12_4_2007_AF,O3_2007_4_12,KiO3/O3/Rothenbergen,O3,3,grob,12/4/2007,12,4,2007,102,early,1,NA,Ancylus fluviatilis,AF,5.46,NA,54.72,4.2,2.66,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.38922658,12.53333333
David,O3_21_6_2006_AF,O3_2006_6_21,KiO3/O3/Rothenbergen,O3,3,grob,21/06/2006,21,6,2006,172,late,2,NA,Ancylus fluviatilis,AF,4.23,NA,19.2,3.96,1.67,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.185160046,9.933333333
David,O3_21_6_2006_AF,O3_2006_6_21,KiO3/O3/Rothenbergen,O3,3,grob,21/06/2006,21,6,2006,172,late,2,NA,Ancylus fluviatilis,AF,7.4,NA,19.2,5.43,3.09,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],2.779454314,9.933333333
David,O3_21_6_2006_AF,O3_2006_6_21,KiO3/O3/Rothenbergen,O3,3,grob,21/06/2006,21,6,2006,172,late,2,NA,Ancylus fluviatilis,AF,5.79,NA,19.2,4.36,2.62,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.536786444,9.933333333
David,O3_22_3_2005_AF,O3_2005_3_22,KiO3/O3/Rothenbergen,O3,3,grob,22/03/2005,22,3,2005,81,early,1,NA,Ancylus fluviatilis,AF,4.98,NA,0.8,4.11,2.25,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.310306571,10.10833333
David,Bieb_2_4_2019_AF,Bieb_2019_4_2,Bieber,Bieb,2,grob,2/4/2019,2,4,2019,92,early,1,10.57369595,Ancylus fluviatilis,AF,5.28,NA,3.2,3.57,2.26,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.89578582,11.53333333
David,Bieb_2_4_2019_AF,Bieb_2019_4_2,Bieber,Bieb,2,grob,2/4/2019,2,4,2019,92,early,1,10.57369595,Ancylus fluviatilis,AF,2.91,NA,3.2,2.42,1.17,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.313546161,11.53333333
David,Bieb_2_4_2019_AF,Bieb_2019_4_2,Bieber,Bieb,2,grob,2/4/2019,2,4,2019,92,early,1,10.57369595,Ancylus fluviatilis,AF,3.57,NA,3.2,2.92,1.49,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.520635406,11.53333333
David,Bieb_16_3_2017_AF,Bieb_2017_3_16,Bieber oh. Roßbach,Bieb,2,grob,16/03/2017,16,3,2017,75,early,1,9.507832251,Ancylus fluviatilis,AF,4.28,NA,9.6,3.37,2.48,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.766656342,10.10833333
David,Bieb_16_3_2017_AF,Bieb_2017_3_16,Bieber oh. Roßbach,Bieb,2,grob,16/03/2017,16,3,2017,75,early,1,9.507832251,Ancylus fluviatilis,AF,3.68,NA,9.6,2.95,1.44,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.535204114,10.10833333
David,Bieb_16_3_2017_AF,Bieb_2017_3_16,Bieber oh. Roßbach,Bieb,2,grob,16/03/2017,16,3,2017,75,early,1,9.507832251,Ancylus fluviatilis,AF,3.91,NA,9.6,2.76,1.41,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.447151325,10.10833333
David,Bieb_21_6_2016_AF,Bieb_2016_6_21,Bieber oh. Roßbach,Bieb,2,grob,21/06/2016,21,6,2016,173,late,2,10.48123791,Ancylus fluviatilis,AF,5.99,NA,3,4.73,2.91,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],1.914807324,10.69166667
David,Bieb_21_6_2016_AF,Bieb_2016_6_21,Bieber oh. Roßbach,Bieb,2,grob,21/06/2016,21,6,2016,173,late,2,10.48123791,Ancylus fluviatilis,AF,4.34,NA,3,3.27,1.96,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.706771343,10.69166667
David,Bieb_23_6_2009_AF,Bieb_2009_6_23,Bieber oh. Roßbach,Bieb,2,grob,23/06/2009,23,6,2009,174,late,2,NA,Ancylus fluviatilis,AF,4.33,NA,1.309091,3.19,1.7,NA,NA,NA,2.7,0.028840315,-1.54,mg,log10DM = log10a + b[log10L],0.661050814,9.366666667
