sample,site,yr,mo,day,DOY,taxa,ID_Art,Abundance_per_m2,spp_cm,spp_mm,b,a,log10(a),unit,dry_mass_original,dry_mass_mg,Yryly_Temp_old,Yryly_Temp
O3_2002_7_2,KiO3,2002,7,2,183,Hydropsyche siltalai,5604,16.8,1.65,16.5,2.926,0.0046,NA,mg,16.79251916,16.79251916,NA,10.58333333
O3_2018_6_7,KiO3,2018,6,7,158,Baetis fuscatus/scambus,4398,29.71429,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,11.63243278,11.24166667
O3_2016_7_6,KiO3,2016,7,6,188,Aphelocheirus aestivalis,4335,24.8,1.125,11.25,2.734,0.0108,NA,mg,8.077458806,8.077458806,11.79098499,11.29166667
O3_2011_4_20,KiO3,2011,4,20,110,Lumbriculidae Gen. sp.,7490,8,3.5,35,1.54,0.005888437,-2.23,mg,1.405609838,1.405609838,NA,10.075
O3_2012_3_21,KiO3,2012,3,21,81,Baetis rhodani,4415,30.4,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,NA,10.925
O3_2010_6_28,KiO3,2010,6,28,179,Serratella ignita,5131,39.4,0.75,7.5,2.676,0.0103,NA,mg,2.262044611,2.262044611,NA,10.125
O3_2017_3_28,KiO3,2017,3,28,87,Ephemera danica,5124,9.942857,3,30,2.764,0.0034,NA,mg,41.13789497,41.13789497,10.64070401,10.96666667
O3_2014_6_12,KiO3,2014,6,12,163,Lepidostoma hirtum,5723,32,0.9375,9.375,2.649,0.0079,NA,mg,2.967419884,2.967419884,10.81162656,11.625
O3_2018_6_7,KiO3,2018,6,7,158,Baetis sp.,4419,32.7619,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,11.63243278,11.24166667
O3_2008_4_28,KiO3,2008,4,28,119,Dugesia gonocephala,5018,14.51629,2.125,21.25,2.168,0.0082,NA,mg,6.187682513,6.187682513,NA,10.35833333
O3_2018_3_9,KiO3,2018,3,9,68,Ancylus fluviatilis,4310,27.42857,1.125,11.25,2.7,0.028840315,-1.54,mg,19.8660631,19.8660631,11.63718211,10.7
O3_2007_7_20,KiO3,2007,7,20,201,Stylodrilus heringianus,6935,8.861538,3.5,35,1.54,0.005888437,-2.23,mg,1.405609838,1.405609838,NA,12.25
O3_2017_6_2,KiO3,2017,6,2,153,Baetis rhodani,4415,33.14286,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,10.87553422,11.16666667
O3_2006_6_21,KiO3,2006,6,21,172,Brachycentrus subnubilus,4481,24,1.3125,13.125,2.818,0.0083,NA,mg,11.74578248,11.74578248,NA,9.933333333
O3_2014_6_12,KiO3,2014,6,12,163,Baetis sp.,4419,33.6,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,10.81162656,11.625
O3_2015_7_1,KiO3,2015,7,1,182,Brachycentrus subnubilus,4481,24,1.3125,13.125,2.818,0.0083,NA,mg,11.74578248,11.74578248,11.43368182,10.98333333
O3_2008_6_11,KiO3,2008,6,11,163,Lumbriculidae Gen. sp.,7490,9.142857,3.5,35,1.54,0.005888437,-2.23,mg,1.405609838,1.405609838,NA,10.43333333
O3_2018_3_9,KiO3,2018,3,9,68,Baetis sp.,4419,34.28571,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,11.63718211,10.7
O3_2011_7_21,KiO3,2011,7,21,202,Ancylus fluviatilis,4310,28.8,1.125,11.25,2.7,0.028840315,-1.54,mg,19.8660631,19.8660631,NA,10.01666667
O3_2002_7_2,KiO3,2002,7,2,183,Brachycentrus subnubilus,4481,24.8,1.3125,13.125,2.818,0.0083,NA,mg,11.74578248,11.74578248,NA,10.58333333
O3_2016_4_25,KiO3,2016,4,25,116,Ancylus fluviatilis,4310,29.14286,1.125,11.25,2.7,0.028840315,-1.54,mg,19.8660631,19.8660631,12.20986753,11.35833333
O3_2019_4_1,KiO3,2019,4,1,91,Heptagenia sulphurea,5457,21.90769,1.5,15,2.754,0.0108,NA,mg,18.72315717,18.72315717,12.06920692,12.25
O3_2011_7_21,KiO3,2011,7,21,202,Hydropsyche sp.,5605,20,1.65,16.5,2.926,0.0046,NA,mg,16.79251916,16.79251916,NA,10.01666667
O3_2012_7_12,KiO3,2012,7,12,194,Serratella ignita,5131,44,0.75,7.5,2.676,0.0103,NA,mg,2.262044611,2.262044611,NA,10.625
O3_2019_4_1,KiO3,2019,4,1,91,Lumbricidae Gen. sp.,5900,5.538462,6,60,1.54,0.005888437,-2.23,mg,3.223687428,3.223687428,12.06920692,12.25
O3_2017_6_2,KiO3,2017,6,2,153,Aphelocheirus aestivalis,4335,29.71429,1.125,11.25,2.734,0.0108,NA,mg,8.077458806,8.077458806,10.87553422,11.16666667
O3_2018_6_7,KiO3,2018,6,7,158,Aphelocheirus aestivalis,4335,29.71429,1.125,11.25,2.734,0.0108,NA,mg,8.077458806,8.077458806,11.63243278,11.24166667
O3_2012_7_12,KiO3,2012,7,12,194,Hydropsyche pellucidula-Gr.,13023,20.57143,1.65,16.5,2.926,0.0046,NA,mg,16.79251916,16.79251916,NA,10.625
O3_2015_7_1,KiO3,2015,7,1,182,Ancylus fluviatilis,4310,30.4,1.125,11.25,2.7,0.028840315,-1.54,mg,19.8660631,19.8660631,11.43368182,10.98333333
O3_2002_7_2,KiO3,2002,7,2,183,Rhyacophila nubila,6772,18.4,1.875,18.75,2.48,0.0099,NA,mg,14.2127576,14.2127576,NA,10.58333333
O3_2010_4_26,KiO3,2010,4,26,116,Psychomyia pusilla,6661,52.8,0.65625,6.5625,2.873,0.0039,NA,mg,0.867970077,0.867970077,NA,10.26666667
O3_2013_7_1,KiO3,2013,7,1,182,Baetis vernus,4427,37.6,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,10.45683623,9.941666667
O3_2018_3_9,KiO3,2018,3,9,68,Baetis fuscatus/scambus,4398,37.71429,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,11.63718211,10.7
O3_2010_6_28,KiO3,2010,6,28,179,Gammarus roeselii,5292,16.2,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.125
O3_2019_4_1,KiO3,2019,4,1,91,Ancylus fluviatilis,4310,33.23077,1.125,11.25,2.7,0.028840315,-1.54,mg,19.8660631,19.8660631,12.06920692,12.25
O3_2019_6_18,KiO3,2019,6,18,169,Aphelocheirus aestivalis,4335,34.4,1.125,11.25,2.734,0.0108,NA,mg,8.077458806,8.077458806,NA,11.95
O3_2009_6_23,KiO3,2009,6,23,174,Brachycentrus subnubilus,4481,29.6,1.3125,13.125,2.818,0.0083,NA,mg,11.74578248,11.74578248,NA,10.08333333
O3_2008_6_11,KiO3,2008,6,11,163,Hydropsyche sp.,5605,23.61905,1.65,16.5,2.926,0.0046,NA,mg,16.79251916,16.79251916,NA,10.43333333
O3_2013_7_1,KiO3,2013,7,1,182,Brachycentrus subnubilus,4481,30.4,1.3125,13.125,2.818,0.0083,NA,mg,11.74578248,11.74578248,10.45683623,9.941666667
O3_2016_7_6,KiO3,2016,7,6,188,Serratella ignita,5131,53.6,0.75,7.5,2.676,0.0103,NA,mg,2.262044611,2.262044611,11.79098499,11.29166667
O3_2018_3_9,KiO3,2018,3,9,68,Halesus digitatus/radiatus/tesselatus,13125,13.71429,3,30,2.933,0.004,NA,mg,85.99171914,85.99171914,11.63718211,10.7
O3_2014_3_10,KiO3,2014,3,10,69,Hydropsyche pellucidula-Gr.,13023,25.14286,1.65,16.5,2.926,0.0046,NA,mg,16.79251916,16.79251916,11.02946866,11.225
O3_2019_4_1,KiO3,2019,4,1,91,Hydropsyche pellucidula-Gr.,13023,25.84615,1.65,16.5,2.926,0.0046,NA,mg,16.79251916,16.79251916,12.06920692,12.25
O3_2009_4_9,KiO3,2009,4,9,99,Dicranota sp.,4955,11.42857,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,10.41666667
O3_2017_3_28,KiO3,2017,3,28,87,Dicranota sp.,4955,11.42857,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,10.64070401,10.96666667
O3_2009_6_23,KiO3,2009,6,23,174,Gammarus roeselii,5292,19.2,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.08333333
O3_2011_7_21,KiO3,2011,7,21,202,Gammarus roeselii,5292,19.2,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.01666667
O3_2016_7_6,KiO3,2016,7,6,188,Platambus maculatus,18649,33.25714,1.3125,13.125,2.502,0.0618,NA,mg,38.76796047,38.76796047,11.79098499,11.29166667
O3_2014_6_12,KiO3,2014,6,12,163,Serratella ignita,5131,58.4,0.75,7.5,2.676,0.0103,NA,mg,2.262044611,2.262044611,10.81162656,11.625
O3_2002_7_2,KiO3,2002,7,2,183,Baetis sp.,4419,48,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,NA,10.58333333
O3_2006_6_21,KiO3,2006,6,21,172,Baetis fuscatus/scambus,4398,48,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,NA,9.933333333
O3_2008_6_11,KiO3,2008,6,11,163,Baetis rhodani,4415,48,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,NA,10.43333333
O3_2006_6_21,KiO3,2006,6,21,172,Ephemera danica,5124,15.2,3,30,2.764,0.0034,NA,mg,41.13789497,41.13789497,NA,9.933333333
O3_2017_6_2,KiO3,2017,6,2,153,Ephemera danica,5124,15.2381,3,30,2.764,0.0034,NA,mg,41.13789497,41.13789497,10.87553422,11.16666667
O3_2018_6_7,KiO3,2018,6,7,158,Ancylus fluviatilis,4310,41.14286,1.125,11.25,2.7,0.028840315,-1.54,mg,19.8660631,19.8660631,11.63243278,11.24166667
O3_2010_6_28,KiO3,2010,6,28,179,Dicranota sp.,4955,12.6,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,10.125
O3_2015_3_17,KiO3,2015,3,17,76,Halesus digitatus/radiatus/tesselatus,13125,15.90588,3,30,2.933,0.004,NA,mg,85.99171914,85.99171914,10.40082664,11.05
O3_2008_6_11,KiO3,2008,6,11,163,Baetis fuscatus/scambus,4398,51.04762,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,NA,10.43333333
O3_2013_7_1,KiO3,2013,7,1,182,Gammarus roeselii,5292,21.6,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.45683623,9.941666667
O3_2017_6_2,KiO3,2017,6,2,153,Ancylus fluviatilis,4310,44.19048,1.125,11.25,2.7,0.028840315,-1.54,mg,19.8660631,19.8660631,10.87553422,11.16666667
O3_2011_7_21,KiO3,2011,7,21,202,Gammarus pulex,5291,22.4,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.01666667
O3_2008_4_28,KiO3,2008,4,28,119,Lumbriculidae Gen. sp.,7490,14.43609,3.5,35,1.54,0.005888437,-2.23,mg,1.405609838,1.405609838,NA,10.35833333
O3_2010_4_26,KiO3,2010,4,26,116,Ancylus fluviatilis,4310,45.6,1.125,11.25,2.7,0.028840315,-1.54,mg,19.8660631,19.8660631,NA,10.26666667
O3_2018_3_9,KiO3,2018,3,9,68,Heptagenia sulphurea,5457,34.28571,1.5,15,2.754,0.0108,NA,mg,18.72315717,18.72315717,11.63718211,10.7
O3_2013_7_1,KiO3,2013,7,1,182,Serratella ignita,5131,72,0.75,7.5,2.676,0.0103,NA,mg,2.262044611,2.262044611,10.45683623,9.941666667
O3_2017_6_2,KiO3,2017,6,2,153,Psychomyia pusilla,6661,82.66667,0.65625,6.5625,2.873,0.0039,NA,mg,0.867970077,0.867970077,10.87553422,11.16666667
O3_2018_6_7,KiO3,2018,6,7,158,Baetis rhodani,4415,57.90476,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,11.63243278,11.24166667
O3_2014_3_10,KiO3,2014,3,10,69,Ancylus fluviatilis,4310,48.7619,1.125,11.25,2.7,0.028840315,-1.54,mg,19.8660631,19.8660631,11.02946866,11.225
O3_2019_4_1,KiO3,2019,4,1,91,Aphelocheirus aestivalis,4335,48.8,1.125,11.25,2.734,0.0108,NA,mg,8.077458806,8.077458806,12.06920692,12.25
O3_2002_7_2,KiO3,2002,7,2,183,Gammarus roeselii,5292,24.8,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.58333333
O3_2017_6_2,KiO3,2017,6,2,153,Baetis fuscatus/scambus,4398,59.80952,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,10.87553422,11.16666667
O3_2008_6_11,KiO3,2008,6,11,163,Baetis vernus,4427,60.95238,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,NA,10.43333333
O3_2010_4_26,KiO3,2010,4,26,116,Eiseniella tetraedra,5075,9.6,6,60,1.54,0.005888437,-2.23,mg,3.223687428,3.223687428,NA,10.26666667
O3_2018_6_7,KiO3,2018,6,7,158,Serratella ignita,5131,79.2381,0.75,7.5,2.676,0.0103,NA,mg,2.262044611,2.262044611,11.63243278,11.24166667
O3_2007_4_12,KiO3,2007,4,12,102,Ancylus fluviatilis,4310,54.72,1.125,11.25,2.7,0.028840315,-1.54,mg,19.8660631,19.8660631,NA,12.53333333
O3_2009_6_23,KiO3,2009,6,23,174,Serratella ignita,5131,84,0.75,7.5,2.676,0.0103,NA,mg,2.262044611,2.262044611,NA,10.08333333
O3_2017_3_28,KiO3,2017,3,28,87,Gammarus roeselii,5292,28.57143,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.64070401,10.96666667
O3_2005_3_22,KiO3,2005,3,22,81,Sphaerium corneum,6882,34.4,1.875,18.75,2.477,0.0163,NA,mg,23.19592817,23.19592817,NA,10.10833333
O3_2019_4_1,KiO3,2019,4,1,91,Dicranota sp.,4955,17.41538,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,12.06920692,12.25
O3_2019_6_18,KiO3,2019,6,18,169,Serratella ignita,5131,88,0.75,7.5,2.676,0.0103,NA,mg,2.262044611,2.262044611,NA,11.95
O3_2007_7_20,KiO3,2007,7,20,201,Dicranota sp.,4955,17.72308,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,12.25
O3_2015_3_17,KiO3,2015,3,17,76,Dicranota sp.,4955,17.74118,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,10.40082664,11.05
O3_2008_6_11,KiO3,2008,6,11,163,Rhyacophila nubila,6772,35.80952,1.875,18.75,2.48,0.0099,NA,mg,14.2127576,14.2127576,NA,10.43333333
O3_2018_6_7,KiO3,2018,6,7,158,Dicranota sp.,4955,18.28571,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,11.63243278,11.24166667
O3_2014_3_10,KiO3,2014,3,10,69,Lumbricidae Gen. sp.,5900,11.42857,6,60,1.54,0.005888437,-2.23,mg,3.223687428,3.223687428,11.02946866,11.225
O3_2013_7_1,KiO3,2013,7,1,182,Dicranota sp.,4955,18.4,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,10.45683623,9.941666667
O3_2012_7_12,KiO3,2012,7,12,194,Dicranota sp.,4955,18.51429,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,10.625
O3_2019_6_18,KiO3,2019,6,18,169,Ancylus fluviatilis,4310,63.2,1.125,11.25,2.7,0.028840315,-1.54,mg,19.8660631,19.8660631,NA,11.95
O3_2009_6_23,KiO3,2009,6,23,174,Dicranota sp.,4955,19.2,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,10.08333333
O3_2010_4_26,KiO3,2010,4,26,116,Dicranota sp.,4955,19.2,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,10.26666667
O3_2011_4_20,KiO3,2011,4,20,110,Gammarus pulex,5291,32,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.075
O3_2012_3_21,KiO3,2012,3,21,81,Gammarus sp.,5293,32.91429,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.925
O3_2019_6_18,KiO3,2019,6,18,169,Ephemera danica,5124,24.8,3,30,2.764,0.0034,NA,mg,41.13789497,41.13789497,NA,11.95
O3_2005_3_22,KiO3,2005,3,22,81,Gammarus roeselii,5292,33.6,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.10833333
O3_2019_4_1,KiO3,2019,4,1,91,Ephemera danica,5124,26.64615,3,30,2.764,0.0034,NA,mg,41.13789497,41.13789497,12.06920692,12.25
O3_2002_7_2,KiO3,2002,7,2,183,Leuctra sp.,5790,86.4,0.9375,9.375,2.719,0.0028,NA,mg,1.230121281,1.230121281,NA,10.58333333
O3_2010_6_28,KiO3,2010,6,28,179,Gammarus pulex,5291,36,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.125
O3_2017_6_2,KiO3,2017,6,2,153,Baetis sp.,4419,88.38095,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,10.87553422,11.16666667
O3_2007_4_12,KiO3,2007,4,12,102,Dicranota sp.,4955,23.04,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,12.53333333
O3_2018_3_9,KiO3,2018,3,9,68,Dicranota sp.,4955,24,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,11.63718211,10.7
O3_2009_4_9,KiO3,2009,4,9,99,Gammarus roeselii,5292,40.38095,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.41666667
O3_2012_3_21,KiO3,2012,3,21,81,Gammarus pulex,5291,41.14286,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.925
O3_2016_4_25,KiO3,2016,4,25,116,Gammarus fossarum,5288,41.14286,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,12.20986753,11.35833333
O3_2015_7_1,KiO3,2015,7,1,182,Hydropsyche pellucidula-Gr.,13023,57.6,1.65,16.5,2.926,0.0046,NA,mg,16.79251916,16.79251916,11.43368182,10.98333333
O3_2013_4_25,KiO3,2013,4,25,115,Gammarus sp.,5293,42.4,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.88388592,9.975
O3_2008_4_28,KiO3,2008,4,28,119,Eiseniella tetraedra,5075,17.32331,6,60,1.54,0.005888437,-2.23,mg,3.223687428,3.223687428,NA,10.35833333
O3_2012_3_21,KiO3,2012,3,21,81,Dicranota sp.,4955,28.8,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,10.925
O3_2013_4_25,KiO3,2013,4,25,115,Gammarus pulex,5291,48,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.88388592,9.975
O3_2015_7_1,KiO3,2015,7,1,182,Dicranota sp.,4955,28.8,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,11.43368182,10.98333333
O3_2017_3_28,KiO3,2017,3,28,87,Lumbricidae Gen. sp.,5900,18.28571,6,60,1.54,0.005888437,-2.23,mg,3.223687428,3.223687428,10.64070401,10.96666667
O3_2006_6_21,KiO3,2006,6,21,172,Psychomyia pusilla,6661,168,0.65625,6.5625,2.873,0.0039,NA,mg,0.867970077,0.867970077,NA,9.933333333
O3_2014_3_10,KiO3,2014,3,10,69,Gammarus roeselii,5292,49.52381,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,11.02946866,11.225
O3_2011_4_20,KiO3,2011,4,20,110,Dicranota sp.,4955,30.4,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,10.075
O3_2002_7_2,KiO3,2002,7,2,183,Atherix ibis,4363,38.4,3,30,2.586,0.004,NA,mg,26.41773358,26.41773358,NA,10.58333333
O3_2015_7_1,KiO3,2015,7,1,182,Baetidae Gen. sp.,4380,124.8,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,11.43368182,10.98333333
O3_2015_7_1,KiO3,2015,7,1,182,Baetis vernus,4427,129.6,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,11.43368182,10.98333333
O3_2018_3_9,KiO3,2018,3,9,68,Lumbricidae Gen. sp.,5900,20.57143,6,60,1.54,0.005888437,-2.23,mg,3.223687428,3.223687428,11.63718211,10.7
O3_2005_3_22,KiO3,2005,3,22,81,Gammarus pulex,5291,55.2,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.10833333
O3_2006_6_21,KiO3,2006,6,21,172,Dicranota sp.,4955,34.4,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,9.933333333
O3_2007_7_20,KiO3,2007,7,20,201,Gammarus roeselii,5292,59.81538,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,12.25
O3_2008_6_11,KiO3,2008,6,11,163,Brachycentrus subnubilus,4481,107.4286,1.3125,13.125,2.818,0.0083,NA,mg,11.74578248,11.74578248,NA,10.43333333
O3_2019_4_1,KiO3,2019,4,1,91,Gammarus roeselii,5292,62.76923,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,12.06920692,12.25
O3_2017_3_28,KiO3,2017,3,28,87,Gammarus sp.,5293,62.85714,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.64070401,10.96666667
O3_2007_7_20,KiO3,2007,7,20,201,Gammarus pulex,5291,64.43077,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,12.25
O3_2019_6_18,KiO3,2019,6,18,169,Dicranota sp.,4955,39.2,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,11.95
O3_2015_3_17,KiO3,2015,3,17,76,Gammarus roeselii,5292,66.35294,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.40082664,11.05
O3_2008_6_11,KiO3,2008,6,11,163,Baetis sp.,4419,161.5238,0.9375,9.375,2.875,0.0053,NA,mg,3.301363073,3.301363073,NA,10.43333333
O3_2010_4_26,KiO3,2010,4,26,116,Gammarus sp.,5293,69.6,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.26666667
O3_2008_4_28,KiO3,2008,4,28,119,Gammarus roeselii,5292,70.21554,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.35833333
O3_2006_6_21,KiO3,2006,6,21,172,Aphelocheirus aestivalis,4335,141.6,1.125,11.25,2.734,0.0108,NA,mg,8.077458806,8.077458806,NA,9.933333333
O3_2016_4_25,KiO3,2016,4,25,116,Dicranota sp.,4955,42.85714,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,12.20986753,11.35833333
O3_2011_7_21,KiO3,2011,7,21,202,Dicranota sp.,4955,43.2,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,10.01666667
O3_2008_4_28,KiO3,2008,4,28,119,Dicranota sp.,4955,44.75188,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,10.35833333
O3_2002_7_2,KiO3,2002,7,2,183,Serratella ignita,5131,227.2,0.75,7.5,2.676,0.0103,NA,mg,2.262044611,2.262044611,NA,10.58333333
O3_2011_4_20,KiO3,2011,4,20,110,Gammarus sp.,5293,76,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.075
O3_2008_6_11,KiO3,2008,6,11,163,Dicranota sp.,4955,45.71429,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,NA,10.43333333
O3_2013_4_25,KiO3,2013,4,25,115,Dicranota sp.,4955,47.2,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,10.88388592,9.975
O3_2018_3_9,KiO3,2018,3,9,68,Gammarus roeselii,5292,78.85714,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,11.63718211,10.7
O3_2019_4_1,KiO3,2019,4,1,91,Gammarus fossarum,5288,81.23077,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,12.06920692,12.25
O3_2019_4_1,KiO3,2019,4,1,91,Gammarus sp.,5293,81.23077,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,12.06920692,12.25
O3_2017_6_2,KiO3,2017,6,2,153,Serratella ignita,5131,252.5714,0.75,7.5,2.676,0.0103,NA,mg,2.262044611,2.262044611,10.87553422,11.16666667
O3_2016_7_6,KiO3,2016,7,6,188,Dicranota sp.,4955,51.42857,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,11.79098499,11.29166667
O3_2010_4_26,KiO3,2010,4,26,116,Gammarus pulex,5291,86.4,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.26666667
O3_2015_7_1,KiO3,2015,7,1,182,Gammarus roeselii,5292,91.2,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,11.43368182,10.98333333
O3_2013_7_1,KiO3,2013,7,1,182,Gammarus pulex,5291,92,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.45683623,9.941666667
O3_2009_4_9,KiO3,2009,4,9,99,Gammarus pulex,5291,93.71429,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.41666667
O3_2016_4_25,KiO3,2016,4,25,116,Gammarus roeselii,5292,96,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,12.20986753,11.35833333
O3_2017_6_2,KiO3,2017,6,2,153,Gammarus fossarum,5288,99.04762,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.87553422,11.16666667
O3_2014_6_12,KiO3,2014,6,12,163,Gammarus roeselii,5292,100.8,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.81162656,11.625
O3_2017_6_2,KiO3,2017,6,2,153,Gammarus roeselii,5292,105.1429,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,10.87553422,11.16666667
O3_2006_6_21,KiO3,2006,6,21,172,Serratella ignita,5131,319.2,0.75,7.5,2.676,0.0103,NA,mg,2.262044611,2.262044611,NA,9.933333333
O3_2018_6_7,KiO3,2018,6,7,158,Gammarus roeselii,5292,111.2381,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,11.63243278,11.24166667
O3_2007_4_12,KiO3,2007,4,12,102,Gammarus pulex,5291,112.32,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,12.53333333
O3_2014_6_12,KiO3,2014,6,12,163,Dicranota sp.,4955,68,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,10.81162656,11.625
O3_2009_4_9,KiO3,2009,4,9,99,Gammarus sp.,5293,115.8095,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.41666667
O3_2012_7_12,KiO3,2012,7,12,194,Gammarus pulex,5291,119.3143,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.625
O3_2014_3_10,KiO3,2014,3,10,69,Dicranota sp.,4955,73.90476,3.75,37.5,2.681,0.0029,NA,mg,48.12556339,48.12556339,11.02946866,11.225
O3_2006_6_21,KiO3,2006,6,21,172,Gammarus pulex,5291,124.8,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,9.933333333
O3_2012_7_12,KiO3,2012,7,12,194,Gammarus roeselii,5292,125.4857,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,10.625
O3_2007_4_12,KiO3,2007,4,12,102,Gammarus roeselii,5292,126.72,2.25,22.5,3.015,0.0058,NA,mg,69.22425423,69.22425423,NA,12.53333333
